"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MPEL","Melco Crown Entertainment Limited","19.22","$9.46B","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mpel",
"MLNX","Mellanox Technologies, Ltd.","42.4","$2.07B","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx",
"MELR","Melrose Bancorp, Inc.","16.7501","$43.59M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/melr",
"MEMP","Memorial Production Partners LP","0.4","$33.53M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp",
"MENT","Mentor Graphics Corporation","36.56","$4B","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment",
"MTSL","MER Telemanagement Solutions Ltd.","1","$8.69M","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","166.75","$7.36B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MBWM","Mercantile Bank Corporation","34.22","$557.86M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","9.65","$624.3M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc",
"MBVT","Merchants Bancshares, Inc.","49.85","$343.25M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt",
"MRCY","Mercury Systems Inc","31.03","$1.27B","1998","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
"EBSB","Meridian Bancorp, Inc.","17.8","$956.11M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebsb",
"VIVO","Meridian Bioscience Inc.","17.2","$723.89M","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo",
"MMSI","Merit Medical Systems, Inc.","24.1","$1.07B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi",
"MACK","Merrimack Pharmaceuticals, Inc.","6.27","$812.69M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack",
"MSLI","Merus Labs International Inc.","0.85","$99.45M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/msli",
"MRUS","Merus N.V.","15.51","$238.96M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrus",
"MLAB","Mesa Laboratories, Inc.","134.8","$495.99M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"MESO","Mesoblast Limited","4.58","$346.39M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/meso",
"CASH","Meta Financial Group, Inc.","94.6","$806.38M","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MBLX","Metabolix, Inc.","0.2992","$8.48M","2006","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/mblx",
"MEOH","Methanex Corporation","39.7","$3.57B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"MFRI","MFRI, Inc.","8.5","$64.09M","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MGCD","MGC Diagnostics Corporation","7.6","$33.3M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mgcd",
"MGEE","MGE Energy Inc.","59.2","$2.05B","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","48.28","$804.29M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mgpi",
"MCHP","Microchip Technology Incorporated","66.11","$14.28B","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MU","Micron Technology, Inc.","19.91","$20.74B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"MICT","Micronet Enertec Technologies, Inc.","1.35","$8.33M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mict",
"MICTW","Micronet Enertec Technologies, Inc.","0.1412","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mictw",
"MSCC","Microsemi Corporation","55.85","$6.4B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","60.4","$469.63B","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","198.21","$2.27B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","1.63","$87.93M","1996","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MPB","Mid Penn Bancorp","20.95","$88.66M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MTP","Midatech Pharma PLC","3","$50.31M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtp",
"MCEP","Mid-Con Energy Partners, LP","2.36","$70.59M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBRG","Middleburg Financial Corporation","35.33","$254.64M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MBCN","Middlefield Banc Corp.","37","$83.28M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbcn",
"MSEX","Middlesex Water Company","40.77","$664.11M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MSBI","Midland States Bancorp, Inc.","31.99","$493.15M","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/msbi",
"MOFG","MidWestOne Financial Group, Inc.","34.3","$392.25M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"MIME","Mimecast Limited","21.53","$1.18B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mime",
"MDXG","MiMedx Group, Inc","9.99","$1.09B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg",
"MNDO","MIND C.T.I. Ltd.","2.5","$48.08M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MB","MINDBODY, Inc.","22.6","$915.41M","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/mb",
"NERV","Minerva Neurosciences, Inc","13.75","$478.6M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nerv",
"MRTX","Mirati Therapeutics, Inc.","5.9","$117.55M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrtx",
"MIRN","Mirna Therapeutics, Inc.","1.56","$32.5M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mirn",
"MSON","MISONIX, Inc.","9.05","$70.49M","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","3.53","$42.68M","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","23","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mindp",
"MITK","Mitek Systems, Inc.","6","$196.69M","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","6.9","$841.02M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","57.55","$3.08B","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MMAC","MMA Capital Management, LLC","17.8","$106.12M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mmac",
"MINI","Mobile Mini, Inc.","31.35","$1.39B","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOBL","MobileIron, Inc.","4.3","$378.02M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobl",
"MOCO","MOCON, Inc.","17.4","$101.1M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MDSY","ModSys International Ltd.","1.2","$22.44M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mdsy",
"MLNK","ModusLink Global Solutions, Inc","1.42","$78.45M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MBRX","Moleculin Biotech, Inc.","2.82","$33.99M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbrx",
"MNTA","Momenta Pharmaceuticals, Inc.","14.1","$1B","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MOMO","Momo Inc.","21.69","$4.21B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/momo",
"MCRI","Monarch Casino & Resort, Inc.","25.9","$449.85M","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MDLZ","Mondelez International, Inc.","42.5","$65.64B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","10.87","$576.92M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MPWR","Monolithic Power Systems, Inc.","84","$3.42B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","19.7","$820.05M","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro Muffler Brake, Inc.","59.35","$1.92B","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","15.37","$254.8M","2012","n/a","n/a","http://www.nasdaq.com/symbol/mrcc",
"MNST","Monster Beverage Corporation","44.74","$25.55B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MSDI","Monster Digital, Inc.","1.4244","$10.45M","2016","Technology","Electronic Components","http://www.nasdaq.com/symbol/msdi",
"MSDIW","Monster Digital, Inc.","0.17","n/a","2016","Technology","Electronic Components","http://www.nasdaq.com/symbol/msdiw",
"MHGC","Morgans Hotel Group Co.","2.2","$76.96M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mhgc",
"MORN","Morningstar, Inc.","73.74","$3.18B","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","0.37","$24.53M","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MTFB","Motif Bio plc","6.025","$13.14B","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtfb",
"MTFBW","Motif Bio plc","1.5","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtfbw",
"MPAA","Motorcar Parts of America, Inc.","25.9","$483.43M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpaa",
"MDM","Mountain Province Diamonds Inc.","4.95","$791.05M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdm",
"MOXC","Moxian, Inc.","3.47","$222.1M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/moxc",
"MRIC","MRI Interventions Inc","2.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mric",
"MRVC","MRV Communications, Inc.","7.85","$53.45M","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvc",
"MSBF","MSB Financial Corp.","13.7","$78.24M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MSG","MSG Networks Inc.","172.37","$4.13B","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/msg",
"MTGE","MTGE Investment Corp.","16.55","$757.95M","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtge",
"MTGEP","MTGE Investment Corp.","25.14","$50.28M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtgep",
"MTSC","MTS Systems Corporation","54.95","$916.29M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"LABL","Multi-Color Corporation","75","$1.27B","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"MFSF","MutualFirst Financial Inc.","29.45","$215.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MYSZ","My Size, Inc.","5.25","$91.38M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mysz",
"MYL","Mylan N.V.","36.85","$19.72B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myl",
"MYOK","MyoKardia, Inc.","18.45","$579.87M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myok",
"MYOS","MYOS RENS Technology Inc.","1.5","$7.63M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myos",
"MYRG","MYR Group, Inc.","38.04","$611.1M","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","17.22","$1.18B","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NBRV","Nabriva Therapeutics AG","4.22","$89.77M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nbrv",
"NAKD","Naked Brand Group Inc.","1.06","$6.43M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/nakd",
"NNDM","Nano Dimension Ltd.","6.03","$45.35M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/nndm",
"NANO","Nanometrics Incorporated","24.09","$600.24M","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NSTG","NanoString Technologies, Inc.","23.05","$484.14M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nstg",
"NH","NantHealth, Inc.","12.24","$1.48B","2016","Technology","EDP Services","http://www.nasdaq.com/symbol/nh",
"NK","NantKwest, Inc.","7.48","$616.17M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nk",
"NSSC","NAPCO Security Technologies, Inc.","8","$150.39M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NDAQ","Nasdaq, Inc.","65.34","$10.79B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq",
"NTRA","Natera, Inc.","12.86","$673.64M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ntra",
"NATH","Nathan&#39;s Famous, Inc.","60.15","$251.22M","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","1.87","$45.18M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","36.5","$253.97M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","50.94","$2.37B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","15.97","$996.55M","2007","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ncmi",
"NCOM","National Commerce Corporation","33","$360.66M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/ncom",
"NGHC","National General Holdings Corp","23.08","$2.46B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","25","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","24.9201","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","25.335","$55.74M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","25.34","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","3.19","$39.68M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nhld",
"NATI","National Instruments Corporation","30.52","$3.93B","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NRCIA","National Research Corporation","16","$391.06M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcia",
"NRCIB","National Research Corporation","38.8762","$950.19M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcib",
"NSEC","National Security Group, Inc.","17.84","$44.91M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NWLI","National Western Life Group, Inc.","259.73","$944.42M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","13.2","$90.72M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","25.93","$292.68M","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/nhtc",
"NATR","Nature&#39;s Sunshine Products, Inc.","15.2","$285.07M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","42.45","$1.4B","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"NAVI","Navient Corporation","17.85","$5.41B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/navi",
